@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Neutral,Calm,Happy,Angry,Disgust,Sad,Fearful,Surprise}

@DATA
0.056617,0.008086,2.639973,0.301290,0.245553,1.236263,0.005296,0.175609,-35.123370,1.006267,-0.030446,0.093969,-0.258194,0.151768,0.006415,-0.107003,-0.048002,-0.164221,-0.061703,0.024887,-0.095141,0.010201,0.002940,0.023389,0.008378,0.007122,0.014179,0.022927,0.001842,0.003623,0.010779,0.021966,0.007542,0.017534,0.042561,0.009597,0.472780,0.085127,0.035388,0.563435,0.004372,0.174794,3.753367,0.721077,0.664152,0.436704,0.364028,0.337891,0.247577,0.256129,0.274891,0.283275,0.282917,0.251379,0.279751,0.011819,0.004405,0.029317,0.011372,0.005044,0.014368,0.020081,0.001745,0.003773,0.011847,0.029526,0.010778,0.010294,Happy
0.052876,0.010477,2.587463,0.323689,0.246937,0.941752,0.005376,0.077740,-37.737788,1.142138,0.044694,0.094352,-0.149546,0.103015,0.086790,-0.005822,-0.120822,-0.086906,-0.144020,-0.006778,0.038878,0.008294,0.005448,0.035022,0.010947,0.010212,0.008308,0.033192,0.002631,0.004460,0.010431,0.011686,0.002981,0.017094,0.036788,0.014995,0.408707,0.071782,0.040185,0.540766,0.004790,0.099643,3.553973,0.406592,0.629541,0.347340,0.296761,0.288083,0.256306,0.296964,0.283335,0.224379,0.226513,0.220567,0.243681,0.010725,0.009516,0.028518,0.011865,0.008899,0.010965,0.028723,0.003150,0.004263,0.012056,0.009592,0.002666,0.008539,Happy
0.059731,0.012515,2.789531,0.220891,0.193657,1.131944,0.007860,0.232559,-34.221626,1.069506,-0.235674,-0.071742,-0.217577,-0.000038,-0.149520,-0.122604,-0.143733,-0.094033,-0.158237,-0.139000,-0.137169,0.013674,0.005999,0.019749,0.016884,0.007327,0.010640,0.032352,0.005506,0.007907,0.006124,0.008499,0.006045,0.019000,0.043927,0.012664,0.409039,0.093469,0.057060,0.622932,0.008737,0.112895,2.592015,0.653660,0.523688,0.470374,0.312064,0.276762,0.278708,0.256913,0.249743,0.234807,0.317365,0.217815,0.238257,0.012623,0.007963,0.019501,0.020960,0.008110,0.013862,0.030734,0.011344,0.011965,0.006946,0.007520,0.007904,0.011815,Happy
0.044055,0.014518,2.715103,0.304026,0.245061,1.316149,0.005632,0.163250,-35.210271,1.534656,0.124846,0.065111,-0.258037,0.061982,0.280183,-0.004333,0.050458,0.025291,-0.047285,0.076997,0.017168,0.006170,0.003708,0.025674,0.007886,0.017847,0.012886,0.038293,0.001698,0.005322,0.007752,0.009755,0.004957,0.016785,0.040074,0.014806,0.339269,0.085676,0.032115,0.613173,0.004907,0.181094,3.682433,0.669253,0.501820,0.313267,0.437075,0.268533,0.300837,0.238242,0.231709,0.173956,0.182827,0.176830,0.156292,0.006186,0.004073,0.021180,0.008959,0.018655,0.013472,0.026592,0.001749,0.007337,0.006768,0.008554,0.005838,0.008009,Happy
0.069098,0.006626,2.666946,0.221216,0.187625,0.986337,0.006459,0.138135,-36.091098,1.032969,-0.114882,-0.061370,-0.299002,0.035980,-0.120764,-0.195936,-0.027829,-0.159457,-0.072611,-0.081481,-0.103513,0.018710,0.003321,0.017883,0.012139,0.011901,0.009485,0.032591,0.002011,0.004688,0.006731,0.013967,0.007227,0.018848,0.058017,0.010431,0.386935,0.110342,0.058617,0.645378,0.006081,0.134774,3.444967,0.789035,0.551116,0.463349,0.313453,0.332576,0.228203,0.257355,0.228770,0.231146,0.270595,0.266274,0.192541,0.017347,0.004283,0.019934,0.015709,0.016462,0.013773,0.031444,0.003251,0.005814,0.004980,0.011281,0.007692,0.014115,Happy
0.069048,0.006705,3.040588,0.244356,0.227859,0.779579,0.015298,0.098073,-35.995434,1.228507,0.218512,0.034693,-0.058114,-0.052482,0.145424,0.018715,-0.045379,0.049139,-0.110213,-0.047469,-0.034623,0.006017,0.005006,0.013187,0.008170,0.014443,0.005765,0.076031,0.001944,0.005109,0.011380,0.006986,0.003159,0.025858,0.055473,0.009879,0.297126,0.077353,0.046810,0.537163,0.030416,0.105406,3.747699,0.783226,0.689285,0.480771,0.472818,0.268771,0.298722,0.214707,0.253718,0.208961,0.235620,0.213720,0.186359,0.006619,0.009106,0.013715,0.013412,0.021800,0.008458,0.039949,0.002663,0.005359,0.012266,0.006966,0.003994,0.012107,Angry
0.062757,0.005275,2.356327,0.206070,0.190902,0.947366,0.005540,0.129163,-36.346521,1.201142,-0.066361,-0.114579,-0.152498,-0.016049,-0.016462,-0.128537,-0.074246,-0.104491,-0.012402,-0.029957,-0.059673,0.011991,0.003822,0.036877,0.011489,0.017315,0.007902,0.052827,0.002087,0.007214,0.008799,0.010570,0.005416,0.026625,0.044422,0.008953,0.508386,0.097644,0.056904,0.684834,0.004376,0.119282,3.302036,0.651105,0.591409,0.571852,0.296658,0.334725,0.253052,0.240761,0.232785,0.268103,0.252346,0.230739,0.207737,0.012570,0.004908,0.028625,0.014252,0.023332,0.012568,0.039708,0.002058,0.011928,0.008408,0.010044,0.008225,0.015526,Angry
0.096217,0.005739,2.944050,0.235477,0.228038,1.137532,0.005040,0.241406,-31.100973,1.607744,0.178533,-0.035115,-0.343720,0.076400,0.001802,-0.036636,0.036492,0.043332,0.010599,-0.111408,0.046579,0.015560,0.004940,0.035901,0.010355,0.014375,0.009141,0.018426,0.003113,0.008449,0.011497,0.023091,0.009492,0.015384,0.047812,0.008887,0.419330,0.058481,0.025149,0.546870,0.002926,0.134366,2.370257,0.640864,0.672521,0.459496,0.385320,0.285213,0.275261,0.315828,0.253596,0.215029,0.180045,0.191802,0.160083,0.017386,0.006269,0.030332,0.008059,0.012504,0.009704,0.021300,0.003969,0.009899,0.011318,0.019018,0.010695,0.009382,Angry
0.073676,0.004923,2.346400,0.222940,0.195511,0.961282,0.005266,0.094237,-36.921664,1.147272,-0.212417,-0.136364,-0.192545,-0.116810,-0.088852,-0.166574,-0.021359,-0.069525,0.045761,-0.115627,-0.034456,0.011666,0.007778,0.014365,0.010806,0.012509,0.008496,0.038341,0.003598,0.008501,0.011241,0.012649,0.005220,0.019386,0.052060,0.008763,0.544341,0.101822,0.055169,0.628466,0.003989,0.104773,3.507353,0.715220,0.546264,0.511008,0.296946,0.296971,0.339514,0.281901,0.279552,0.248955,0.279597,0.251997,0.171801,0.013586,0.012514,0.015298,0.017998,0.016897,0.012259,0.030128,0.004239,0.011743,0.012868,0.013866,0.006756,0.012260,Angry
0.066500,0.004114,2.728948,0.248863,0.236346,0.688943,0.007918,0.061272,-35.204996,1.193390,0.018920,-0.016161,-0.057856,0.143979,0.107976,0.009407,-0.071778,-0.006353,-0.197630,-0.024365,-0.003409,0.004730,0.005195,0.032640,0.007033,0.012195,0.014265,0.090113,0.001820,0.006283,0.006470,0.010301,0.005088,0.032517,0.052613,0.004709,0.354835,0.072277,0.030715,0.457918,0.005905,0.058422,2.631317,0.700404,0.699863,0.505589,0.421985,0.339114,0.311600,0.267523,0.238096,0.268862,0.227685,0.282473,0.224682,0.006052,0.006775,0.033867,0.007355,0.013945,0.018632,0.043404,0.002811,0.010575,0.009543,0.013486,0.007922,0.014363,Angry
0.086144,0.006744,3.023138,0.249112,0.218278,1.245592,0.025692,0.233875,-33.755552,0.934566,-0.062668,-0.176298,-0.133314,0.083440,-0.225905,-0.192449,-0.157852,-0.146531,-0.176657,-0.194989,-0.197700,0.006693,0.005469,0.014305,0.022159,0.008463,0.005151,0.024574,0.004508,0.006722,0.008619,0.011149,0.002557,0.016330,0.047696,0.009450,0.316299,0.069198,0.036430,0.434672,0.057186,0.094129,2.617174,0.897565,0.715704,0.625445,0.308398,0.320829,0.286350,0.288468,0.268187,0.250885,0.356225,0.250016,0.243685,0.006320,0.009249,0.014185,0.037038,0.017569,0.006024,0.027627,0.004905,0.008736,0.011588,0.013581,0.003110,0.014239,Angry
0.040454,0.007435,3.007376,0.159713,0.202812,0.386697,0.039613,0.067844,-33.229262,1.311221,0.013668,-0.106387,-0.188218,0.241985,0.103963,-0.033576,-0.029769,-0.103797,-0.024733,-0.018570,-0.023215,0.008901,0.002109,0.018853,0.007870,0.006528,0.008034,0.104914,0.002035,0.003158,0.009113,0.012307,0.003181,0.035283,0.033770,0.008362,0.268072,0.056357,0.042495,0.351896,0.046545,0.066347,2.777389,0.714263,0.757459,0.474797,0.527863,0.320223,0.290552,0.287617,0.234567,0.254201,0.242098,0.196526,0.195402,0.015501,0.004006,0.022231,0.012487,0.010551,0.016095,0.044360,0.003858,0.003199,0.010316,0.012637,0.003013,0.012798,Angry
0.059525,0.008849,2.768992,0.226246,0.243383,0.479228,0.015936,0.068656,-34.429001,1.713477,0.089948,0.119047,-0.114559,-0.091976,-0.021415,-0.072844,0.024668,-0.119033,-0.025812,-0.045011,-0.082760,0.009906,0.005513,0.073239,0.013321,0.010119,0.003748,0.097908,0.001693,0.004895,0.003375,0.006869,0.003768,0.040139,0.043044,0.012328,0.359497,0.069836,0.041619,0.502234,0.017130,0.093710,3.128397,0.848687,0.707203,0.504498,0.328324,0.263363,0.275040,0.279289,0.269339,0.229360,0.268102,0.291657,0.240761,0.014677,0.008632,0.073698,0.014929,0.014067,0.004013,0.066287,0.003037,0.010053,0.003184,0.008739,0.005037,0.020242,Angry
0.055458,0.005975,2.872198,0.267739,0.246251,1.080978,0.004836,0.219054,-33.178709,1.531863,0.540880,0.234508,-0.230861,0.263632,0.169003,0.036554,0.159550,0.026938,0.024936,0.009423,0.021292,0.013601,0.002239,0.044280,0.006768,0.010083,0.004864,0.065109,0.001741,0.004191,0.009722,0.035927,0.006598,0.027611,0.032926,0.008255,0.310541,0.054714,0.026187,0.497215,0.002725,0.154655,2.608252,0.616141,0.540661,0.371233,0.373419,0.238078,0.290716,0.243362,0.228552,0.199375,0.176149,0.193471,0.154394,0.014347,0.001878,0.032805,0.007100,0.007489,0.005569,0.041133,0.002731,0.006216,0.009952,0.027887,0.011334,0.011572,Angry
0.103335,0.019869,3.014185,0.189627,0.204285,0.937088,0.008155,0.171994,-29.994335,1.402517,-0.236285,-0.321765,-0.449482,0.137151,0.203063,0.065577,0.174165,-0.045886,-0.044176,-0.204411,-0.016606,0.015918,0.006149,0.025073,0.010892,0.008793,0.006759,0.014061,0.002002,0.005060,0.020765,0.026597,0.010879,0.017513,0.040331,0.027139,0.376371,0.048181,0.025713,0.414480,0.006475,0.102419,1.790514,0.836077,0.658336,0.465604,0.320402,0.334828,0.273974,0.269896,0.279440,0.199168,0.213744,0.191149,0.230625,0.014920,0.006267,0.027168,0.011199,0.011872,0.008319,0.011333,0.001994,0.006543,0.022929,0.026901,0.016259,0.011016,Angry
0.055561,0.010500,2.804492,0.243167,0.257315,0.464165,0.011565,0.058146,-34.276072,1.933486,0.212820,0.178082,0.134404,0.094908,0.192179,0.091098,0.067987,0.006550,-0.100062,-0.009275,-0.014325,0.007060,0.002519,0.043075,0.006498,0.010736,0.004006,0.109929,0.002550,0.003435,0.012624,0.018426,0.006770,0.039747,0.049329,0.012900,0.366533,0.054517,0.027657,0.450200,0.011957,0.074752,2.606707,0.763286,0.640504,0.397084,0.319308,0.245304,0.286702,0.232289,0.194262,0.228024,0.194000,0.187536,0.162630,0.008675,0.004216,0.049815,0.010942,0.015592,0.004313,0.042708,0.007497,0.005011,0.015248,0.025994,0.013641,0.013444,Angry
0.079541,0.007243,2.995363,0.252639,0.236090,0.748078,0.025343,0.129700,-34.786789,1.461524,0.098282,0.214320,0.045737,0.003540,0.081472,-0.009883,-0.068019,-0.108897,-0.089097,-0.079952,-0.174459,0.011266,0.003121,0.028077,0.007624,0.009803,0.005457,0.067794,0.001509,0.002827,0.016431,0.021436,0.004535,0.026831,0.052408,0.010223,0.405724,0.079030,0.044190,0.452646,0.048413,0.110904,3.212062,0.683648,0.626289,0.480587,0.366327,0.294227,0.237268,0.231331,0.218034,0.202075,0.214424,0.214384,0.203637,0.014907,0.005470,0.031305,0.008261,0.011608,0.007505,0.024959,0.002913,0.003241,0.013926,0.020766,0.006869,0.009472,Angry
0.069250,0.008718,2.551249,0.299412,0.253083,1.072376,0.006779,0.134469,-35.591097,1.541069,0.104176,0.062525,-0.096423,0.042686,0.120738,0.076865,0.006539,-0.016113,0.055742,0.047624,0.005053,0.007047,0.003463,0.037470,0.013476,0.010343,0.009873,0.105385,0.002015,0.004029,0.008591,0.010607,0.005705,0.035845,0.046073,0.010937,0.420416,0.065910,0.035141,0.575468,0.005508,0.124603,2.857859,0.611604,0.740107,0.466613,0.431823,0.240166,0.289420,0.211070,0.224024,0.221974,0.181675,0.172589,0.185961,0.008927,0.004965,0.030561,0.018919,0.009992,0.014211,0.071945,0.003081,0.004419,0.007771,0.008932,0.010997,0.020005,Angry
0.082797,0.006193,2.534833,0.299280,0.229823,1.267206,0.008596,0.174767,-36.918196,0.912688,-0.123044,-0.172396,-0.204268,-0.227189,-0.141687,0.000952,-0.029135,-0.047342,0.051099,-0.005679,-0.079688,0.008641,0.005489,0.014964,0.008996,0.009820,0.005974,0.025021,0.001826,0.004539,0.005978,0.010132,0.010041,0.013063,0.056572,0.008504,0.507951,0.106550,0.049703,0.702557,0.009910,0.153217,3.751771,0.658014,0.595159,0.605736,0.349143,0.258874,0.252860,0.317589,0.299744,0.286800,0.271469,0.184303,0.195898,0.012678,0.008422,0.012524,0.009260,0.013678,0.008864,0.028604,0.002377,0.006528,0.006284,0.009436,0.019507,0.011071,Angry
0.030077,0.004109,2.924037,0.200384,0.243621,0.292283,0.006208,0.045747,-35.538016,1.463957,0.210519,0.034347,0.064818,0.073008,0.081517,0.164909,-0.006501,0.059772,-0.065580,-0.000684,-0.081182,0.011653,0.002924,0.024486,0.005377,0.008135,0.004525,0.103689,0.001761,0.007879,0.006345,0.008456,0.004447,0.034658,0.024515,0.007155,0.329271,0.045569,0.032670,0.290982,0.004600,0.052876,2.863880,0.777175,0.794949,0.469380,0.440513,0.238578,0.275914,0.288166,0.201690,0.195417,0.195667,0.205612,0.202772,0.015476,0.003749,0.028580,0.006572,0.009627,0.004982,0.031952,0.002843,0.013049,0.007686,0.011531,0.004914,0.009492,Angry
0.061734,0.010676,2.817030,0.184613,0.175043,0.778045,0.007780,0.090971,-35.670629,1.337112,-0.132789,-0.085956,-0.098739,0.018172,-0.017021,-0.127536,-0.062802,-0.117616,-0.031708,-0.074851,-0.067980,0.012221,0.005965,0.024458,0.009531,0.010926,0.005504,0.058549,0.002368,0.005108,0.012812,0.021933,0.003044,0.025990,0.050417,0.014514,0.318198,0.088951,0.050237,0.648296,0.010785,0.119705,2.506056,0.726688,0.606134,0.520264,0.374007,0.340306,0.221994,0.265030,0.229294,0.220838,0.250701,0.283595,0.196806,0.013648,0.008480,0.024946,0.012816,0.015974,0.007198,0.030161,0.003379,0.005973,0.018561,0.020754,0.003839,0.010926,Angry
0.065216,0.002769,2.622188,0.265034,0.265347,0.619023,0.007797,0.096852,-35.654911,1.633269,0.546313,0.408435,-0.013266,0.247073,0.139960,0.117385,0.086841,0.056688,0.089139,-0.009366,0.032067,0.009002,0.001845,0.068512,0.006511,0.010570,0.006648,0.123938,0.002817,0.001906,0.005037,0.020475,0.002402,0.044145,0.049640,0.004868,0.332735,0.063022,0.036736,0.536785,0.005824,0.129451,2.736342,0.907301,0.631340,0.289595,0.285456,0.252459,0.271839,0.256784,0.216711,0.183290,0.194575,0.179557,0.156657,0.013214,0.002124,0.056297,0.009054,0.009687,0.008634,0.078236,0.005172,0.001969,0.004145,0.019256,0.003383,0.020553,Angry
0.049407,0.008276,2.327894,0.277422,0.213814,0.562627,0.006316,0.086517,-36.140279,0.953847,-0.380185,-0.027037,-0.151410,-0.003750,0.092970,-0.234214,-0.078781,-0.063367,-0.027119,-0.024889,-0.175587,0.014443,0.005486,0.013939,0.006907,0.006657,0.008156,0.021023,0.004205,0.009553,0.007818,0.007491,0.006066,0.012790,0.046263,0.011307,0.620862,0.093054,0.048409,0.527422,0.004022,0.116203,2.931773,0.655956,0.661508,0.567408,0.276561,0.410941,0.319570,0.202172,0.208309,0.194476,0.248735,0.309501,0.226364,0.017188,0.008035,0.017297,0.011813,0.011555,0.011812,0.032219,0.004841,0.012718,0.010105,0.007761,0.006716,0.010536,Angry
0.059419,0.006888,2.915562,0.216767,0.219109,0.648596,0.014790,0.066642,-35.180133,1.316241,0.082159,0.016261,-0.175812,-0.032208,0.218564,-0.055196,-0.024490,0.031669,-0.122061,-0.051111,-0.012190,0.006694,0.004070,0.047606,0.013235,0.008653,0.011019,0.096899,0.001721,0.003534,0.006796,0.008990,0.005695,0.036475,0.041922,0.008988,0.305704,0.076906,0.051317,0.422493,0.028209,0.068149,3.437732,0.869573,0.700412,0.480737,0.501268,0.362729,0.355958,0.243659,0.265845,0.278555,0.236303,0.291959,0.185198,0.008660,0.008361,0.059598,0.017459,0.009453,0.013666,0.039926,0.002254,0.004495,0.007149,0.010786,0.006060,0.016222,Angry
0.037724,0.007250,2.911972,0.228854,0.189511,1.410130,0.013002,0.283438,-37.872084,1.307800,0.031706,-0.056461,-0.120759,-0.054791,-0.005756,-0.084967,-0.088307,-0.056128,-0.052294,-0.033917,-0.128892,0.010305,0.002502,0.016492,0.010985,0.010705,0.007543,0.046188,0.001597,0.004350,0.011667,0.016890,0.006806,0.021340,0.028320,0.009745,0.276109,0.082826,0.048394,0.622141,0.038501,0.154442,3.006541,0.579090,0.541287,0.246741,0.270290,0.219237,0.189816,0.173175,0.226545,0.173585,0.182964,0.177052,0.167028,0.008502,0.003115,0.021941,0.012104,0.015266,0.012276,0.016413,0.001871,0.004445,0.012347,0.015955,0.006857,0.009812,Angry
0.073943,0.003740,2.746301,0.255459,0.230651,0.710201,0.004185,0.073175,-37.273381,1.045818,0.173228,-0.108940,-0.214820,-0.039104,0.197065,-0.095018,0.094718,-0.000641,-0.004624,0.088907,-0.013573,0.005395,0.004737,0.031480,0.012640,0.014098,0.008105,0.033500,0.003577,0.008072,0.013746,0.013144,0.005052,0.017133,0.033250,0.004677,0.277289,0.064665,0.033385,0.431376,0.002231,0.068982,3.620793,0.576492,0.648037,0.447281,0.501713,0.266272,0.259213,0.278332,0.228747,0.237831,0.183731,0.172319,0.139020,0.003496,0.006659,0.022675,0.021454,0.011285,0.009736,0.019266,0.004278,0.008462,0.010928,0.009523,0.004956,0.009189,Angry
0.074938,0.007384,2.726469,0.277754,0.238319,1.051126,0.006123,0.126342,-34.855218,1.467132,-0.115694,-0.088694,-0.170357,0.096306,0.080057,-0.095100,0.013316,-0.148553,-0.085892,-0.061007,-0.086066,0.010393,0.002368,0.029142,0.010929,0.009435,0.005678,0.025270,0.002936,0.006655,0.014307,0.017511,0.008707,0.016269,0.056261,0.010894,0.479202,0.080223,0.036537,0.572764,0.004345,0.127715,3.272143,0.809217,0.708515,0.550257,0.437583,0.364728,0.213689,0.280636,0.209324,0.257949,0.192237,0.174142,0.250184,0.009979,0.002031,0.028209,0.013031,0.009827,0.006388,0.021743,0.004748,0.005966,0.014567,0.018269,0.015284,0.009613,Angry
0.033043,0.007079,2.081777,0.322982,0.236549,0.479222,0.004964,0.043604,-40.007984,0.938137,0.028850,0.017844,-0.109394,-0.035947,0.090897,-0.025859,-0.060301,-0.095619,-0.118621,-0.053351,-0.073672,0.007408,0.004852,0.022447,0.013502,0.009837,0.007832,0.023098,0.001848,0.005781,0.006430,0.008793,0.003406,0.013098,0.027950,0.010012,0.569473,0.106394,0.055977,0.514043,0.004594,0.069989,3.571013,0.678859,0.527047,0.403216,0.267665,0.235418,0.223285,0.208955,0.196409,0.221677,0.146304,0.231171,0.183649,0.008012,0.008064,0.022241,0.018849,0.008948,0.008346,0.030221,0.001916,0.007399,0.007104,0.008946,0.004204,0.011250,Angry
0.075406,0.003485,2.350547,0.227559,0.191589,0.858541,0.006760,0.077217,-38.134977,0.974313,-0.334272,-0.239306,-0.221772,-0.045175,-0.009862,-0.075953,-0.143379,-0.175381,-0.182460,-0.104627,-0.078261,0.009708,0.004307,0.020261,0.012702,0.014398,0.006255,0.036542,0.002708,0.007245,0.005357,0.006995,0.005193,0.019342,0.038840,0.005426,0.332859,0.082328,0.040993,0.525315,0.004608,0.104928,2.528919,0.574016,0.646043,0.463010,0.387555,0.267066,0.225651,0.214054,0.270490,0.203572,0.209410,0.225243,0.210291,0.014916,0.006237,0.018783,0.011971,0.022037,0.006405,0.022682,0.005050,0.013435,0.005161,0.004860,0.007552,0.011769,Angry
0.069889,0.013574,2.563446,0.274814,0.226870,0.910706,0.005323,0.129876,-34.117831,1.273607,0.108485,-0.037335,-0.308912,-0.017188,0.108229,-0.114107,-0.066436,-0.064853,-0.051258,0.062223,-0.015348,0.008777,0.003281,0.016000,0.010864,0.013707,0.009182,0.019648,0.002870,0.007933,0.010602,0.013428,0.006809,0.012153,0.051135,0.014734,0.574307,0.073589,0.031442,0.628392,0.003476,0.127226,3.312452,0.801145,0.791312,0.413353,0.487107,0.304043,0.314878,0.239257,0.266583,0.200508,0.212145,0.228221,0.215867,0.011799,0.004087,0.018094,0.011679,0.015460,0.011630,0.023727,0.004087,0.012491,0.012415,0.014956,0.008696,0.007933,Angry
0.070968,0.005818,2.662618,0.257928,0.229164,0.941803,0.010430,0.105478,-35.069511,1.153069,-0.161501,-0.099456,-0.160497,0.021988,-0.056686,-0.177173,-0.038268,-0.114442,-0.039536,-0.090994,-0.040146,0.011863,0.004648,0.026189,0.009389,0.015675,0.006465,0.035600,0.004270,0.008360,0.011648,0.014738,0.008459,0.018721,0.043993,0.010475,0.439508,0.086570,0.045611,0.567866,0.014774,0.102176,3.954896,0.720723,0.680557,0.561667,0.351926,0.376379,0.276181,0.251532,0.219104,0.256706,0.257478,0.230712,0.198956,0.011588,0.006258,0.017630,0.010672,0.021597,0.008657,0.037325,0.008811,0.011603,0.012310,0.011346,0.009859,0.012684,Angry
0.096803,0.005645,2.915471,0.203949,0.216850,0.903647,0.005166,0.137392,-33.141188,1.345361,0.161046,-0.008690,-0.460818,-0.056265,-0.088171,-0.021166,-0.023901,-0.041844,0.053378,-0.185557,-0.001880,0.011657,0.007484,0.018686,0.013600,0.022217,0.017734,0.021710,0.002847,0.008684,0.011467,0.016013,0.008094,0.013943,0.032308,0.009312,0.403498,0.041574,0.025109,0.321530,0.003474,0.060416,2.212076,0.704118,0.679836,0.420262,0.362921,0.244590,0.255201,0.229186,0.178168,0.192137,0.157494,0.154585,0.146105,0.009049,0.012945,0.008928,0.012715,0.017050,0.012601,0.015175,0.003048,0.008325,0.010879,0.012875,0.007991,0.006486,Angry
0.067495,0.006468,2.263863,0.224096,0.189764,0.952688,0.006048,0.079194,-37.668682,1.009703,-0.208138,-0.129747,-0.187688,-0.099860,0.009265,-0.105470,-0.011525,-0.123858,-0.004106,-0.055233,-0.012710,0.010019,0.004616,0.016767,0.012769,0.011543,0.005627,0.041933,0.002110,0.005733,0.006460,0.010276,0.006048,0.018762,0.039219,0.011108,0.386786,0.100105,0.052432,0.574462,0.006232,0.089677,3.459776,0.679447,0.478513,0.547444,0.315344,0.297158,0.266106,0.280292,0.269664,0.337207,0.251792,0.255432,0.191977,0.012596,0.008824,0.019564,0.016362,0.017445,0.006797,0.032584,0.003105,0.008019,0.006625,0.011766,0.008311,0.011758,Angry
0.067140,0.003990,2.605298,0.253812,0.243867,0.693804,0.007956,0.065477,-35.248153,1.391767,0.230978,-0.034124,0.016785,0.227287,0.119426,0.037980,-0.012931,0.032391,-0.078325,0.012163,-0.092776,0.005282,0.003394,0.034056,0.008432,0.007834,0.007789,0.117328,0.004118,0.004732,0.012076,0.011662,0.004695,0.037416,0.051355,0.005031,0.499962,0.061466,0.029365,0.469875,0.007337,0.074563,2.800603,0.624642,0.766498,0.501552,0.437927,0.251379,0.263793,0.228464,0.205819,0.223576,0.182527,0.202899,0.192308,0.005776,0.006431,0.027207,0.011085,0.007270,0.007831,0.068925,0.006507,0.006202,0.014033,0.012779,0.005766,0.016982,Angry
0.080766,0.008211,2.932712,0.230336,0.218445,0.810266,0.027803,0.136548,-32.504653,1.209630,-0.026684,-0.230316,-0.133223,0.062808,-0.145982,-0.245523,-0.144843,-0.108091,-0.137554,-0.061094,-0.089801,0.009547,0.005915,0.039292,0.013816,0.007518,0.009727,0.075757,0.003627,0.007250,0.010190,0.009408,0.002729,0.032107,0.048379,0.009869,0.332252,0.080752,0.043066,0.428479,0.062956,0.109654,3.037796,0.854397,0.684267,0.719242,0.338850,0.292071,0.289095,0.316788,0.309843,0.279379,0.320970,0.257995,0.254303,0.015232,0.012566,0.043482,0.017739,0.014217,0.016459,0.050583,0.008107,0.011103,0.017154,0.010731,0.003008,0.019489,Angry
